"course_id","score"
"ARCH 442",-0.150217674126742
"ARCH 452",-0.657207678671835
"ARCH 457",0.41593776919162
"ARCH 458",-1.19567035035984
"ARCH 460",1.03310851778207
"ARCH 478",-0.145688152777411
"ARCH 481",-2.33097828513181
"ARCH 482",-0.215135291781301
"ARCH 486",-1.21732511336113
"ARCH 487",-1.8203866979313
"ARCH 495",1.90315363216795
"ARCH 498",1.79793155624513
"ARCHY 101",0.741779473405868
"ARCHY 105",-0.379068132246264
"ARCHY 109",0.237672636930383
"ARCHY 205",-0.663994457432883
"ARCHY 208",-0.456588274651531
"ARCHY 212",-1.87061925597018
"ARCHY 212",0.267578945398803
"ARCHY 234",0.0508574877067138
"ARCHY 235",-2.01695809689087
"ARCHY 236",-1.37976566223703
"ARCHY 269",-0.899234063927596
"ARCHY 313",1.19798693037333
"ARCHY 320",-0.193969880929465
"ARCHY 325",-0.122510867631346
"ARCHY 345",0.314877507918525
"ARCHY 369",0.556275091179973
"ARCHY 372",0.0684693904997822
"ARCHY 373",-0.757134112621043
"ARCHY 377",-0.732808642304684
"ARCHY 410",-0.143103247510745
"ARCHY 469",0.524908136106905
"ARCHY 472",-0.262095718776434
"ARCHY 473",-0.268203182706844
"ARCHY 481",0.993479399657383
"ARCHY 482",0.120284329744837
"ARCHY 484",2.13922721299473
"ARCHY 486",0.0343911730447495
"ARCHY 495",0.361990026934938
"ARCHY 496",1.18538268569779e-05
"ARCHY 499",1.86269415225105
"ARCTIC 200",-0.825233157034331
"ARCTIC 220",-0.0278534950131171
"ARCTIC 400",0.333508405606207
"ARCTIC 401",-0.224453066042547
"ART 101",1.03182148408605
"ART 140",0.479096364312367
"ART 190",0.31837288793653
"ART 191",-0.76992283585902
"ART 200",0.494166551460211
"ART 233",-0.452857277769515
"ART 240",0.68730490429041
"ART 242",0.80763270747835
"ART 245",0.495326027794556
"ART 246",-1.42324273787626
"ART 253",0.737022668746398
"ART 255",-0.215799658228051
"ART 260",0.23649755407209
"ART 272",0.667288088439153
"ART 273",-0.318376236141806
"ART 280",-1.36520330744664
"ART 281",-0.543127123974573
"ART 285",0.176895845449026
"ART 290",0.133448485414494
"ART 292",-0.154106188681405
"ART 300",0.433902019737157
"ART 301",-0.216464206446717
"ART 303",0.484891987585362
"ART 332",-0.0704057963417482
"ART 333",0.930016194911724
"ART 339",-0.87207769514552
"ART 350",-0.334431457672103
"ART 351",-0.502756348813377
"ART 353",1.61212393962158
"ART 355",0.977018828983968
"ART 360",-0.298994397630391
"ART 361",-1.40290704526673
"ART 365",-0.56210033609645
"ART 372",-1.78152767292314
"ART 390",-0.184766157260332
"ART 392",1.136166230356
"ART 393",1.86699910036309
"ART 400",2.27791123106431
"ART 440",1.77577512633554
"ART 450",0.461712663570868
"ART 453",0.343977066821428
"ART 457",0.553368312373854
"ART 458",0.0605836474619057
"ART 485",-0.293488733048724
"ART 490",2.21048081980018
"ART 492",1.46497674869983
"ART 494",1.95210465497528
"ART 496",0.385787175305341
"ART 498",-0.640377037346576
"ART H 200",-1.31222934131544
"ART H 201",0.250586824389734
"ART H 202",-2.06428784917549
"ART H 203",-1.33366788003394
"ART H 204",-1.4966152472083
"ART H 209",-0.597484058531999
"ART H 212",-0.637033803930468
"ART H 214",-1.65974624882184
"ART H 220",-1.59802646531266
"ART H 233",-1.57299198154312
"ART H 250",-1.69978809278958
"ART H 250",1.12479932639648
"ART H 260",-0.488243885154178
"ART H 270",-2.49917173991049
"ART H 272",-0.171022467983263
"ART H 273",-1.69256635602733
"ART H 290",0.469245136708942
"ART H 309",-0.993454475652348
"ART H 310",-2.0401917576108
"ART H 311",1.05897728524863
"ART H 312",-0.53998641932761
"ART H 320",-2.32467965540819
"ART H 341",-0.950156604827186
"ART H 342",-0.455841451686878
"ART H 343",-1.15888299169914
"ART H 347",2.22571951541076
"ART H 352",-0.307279341707432
"ART H 361",-0.857248149111434
"ART H 373",-1.491024281605
"ART H 380",-1.07830102233865
"ART H 381",-1.01237221762569
"ART H 390",0.00494277456866588
"ART H 391",-0.135363159765721
"ART H 400",-1.2091481449259
"ART H 412",0.347464991915584
"ART H 414",-0.862171503089625
"ART H 422",0.25175980300099
"ART H 435",-1.02025670204511
"ART H 442",0.960646149401669
"ART H 443",0.310798273510336
"ART H 444",0.873235658917856
"ART H 461",-1.1397176710537
"ART H 471",1.03890759595688
"ART H 473",0.730488605634832
"ART H 480",-0.21845894454761
"ART H 484",-1.33677219677164
"ART H 491",0.41593776919162
"ART H 492",-0.80150749696385
"ART H 494",-1.19567035035984
"ARTS 180",0.81245753032234
"ARTS 350",0.370118922245956
"ARTSCI 150",1.40705458103122
"ARTSCI 305",-1.85247784157844
"ARTSCI 310",-0.715947068613414
"ASIAN 201",0.488369703776579
"ASIAN 203",-1.25216219062202
"ASIAN 204",-0.804331517505493
"ASIAN 205",0.662586255605328
"ASIAN 206",2.06379818059553
"ASIAN 207",-0.789340730211683
"ASIAN 211",0.05207452337911
"ASIAN 223",0.407822880212589
"ASIAN 225",4.60855795172851
"ASIAN 263",-0.607275429201207
"ASIAN 401",-0.619603529666508
"ASIAN 404",-1.11347795009033
"ASIAN 491",0.266408153924544
"ASIAN 498",0.312546689580104
"ASL 101",0.667876025384584
"ASL 102",1.69277827310813
"ASL 103",1.26162967675652
"ASL 134",1.246767223538
"ASL 201",-0.68282399892389
"ASL 202",-1.09392392771287
"ASL 203",0.973863524235934
"ASL 234",0.386947370818178
"ASL 301",0.230619385292581
"ASL 305",0.0196958142690908
"ASTBIO 115",-0.723908398778772
"ASTR 101",-1.31374409230403
"ASTR 102",-0.270922929420814
"ASTR 105",-0.270242684011634
"ASTR 109",-1.04541253614485
"ASTR 115",-0.723908398778772
"ASTR 150",-1.50224410266646
"ASTR 160",-0.16450335938497
"ASTR 190",0.23884753863169
"ASTR 192",1.97208448785798
"ASTR 211",0.745349756931186
"ASTR 216",-0.552585829773382
"ASTR 270",0.990306906209629
"ASTR 300",1.48099470634653
"ASTR 301",1.36977298124935
"ASTR 302",-0.74807356765456
"ASTR 313",-2.06839289138649
"ASTR 321",-1.23110868145037
"ASTR 322",-0.432842314250526
"ASTR 323",0.966933165752158
"ASTR 324",0.248827038200748
"ASTR 419",-1.24368503433208
"ASTR 421",-2.46606093219586
"ASTR 423",-0.283887166885301
"ASTR 425",-1.00009469035121
"ASTR 427",0.217081584868485
"ASTR 480",-1.10978343766757
"ASTR 481",-0.417425190390442
"ASTR 482",-0.701032325871516
"ASTR 497",-0.52592723532049
"ASTR 499",1.38945448571642
"ATM S 100",0.186966293499485
"ATM S 101",-0.599926062359954
"ATM S 103",-0.893146352249939
"ATM S 111",-0.96727865918472
"ATM S 211",0.439696089402735
"ATM S 212",-0.338640317949456
"ATM S 220",-0.93014826634199
"ATM S 290",-0.650452293871076
"ATM S 301",-0.418156437297803
"ATM S 321",0.0538993942677966
"ATM S 340",0.416517347418914
"ATM S 341",1.42795262325338
"ATM S 350",-2.6800241685899
"ATM S 358",-2.30014326894307
"ATM S 370",0.918834929953714
"ATM S 431",1.28809017318022
"ATM S 441",0.654365004448684
"ATM S 442",1.1009037652349
"ATM S 451",0.803415212325776
"ATM S 458",-0.282518936302836
"ATM S 475",0.673757981490986
"ATM S 480",0.314294846146224
"ATM S 487",0.181044538023876
"ATM S 490",-0.50813438176707
"ATM S 495",-0.945915585337533
"B A 300",1.15771346000194
"B A 390",0.168589689321789
"B A 391",0.872011034342161
"B A 490",1.18151612863778
"B A 495",1.37882908536306
"B CMU 301",0.599952235390248
"B CMU 490",-1.41471153170364
"B E 200",-0.852344314606624
"B E 210",-1.3228856155833
"B E 211",-2.09359174388681
"B E 220",0.442593037988882
"B E 498",-0.32603938357819
"B ECON 300",0.984604870608202
"B ECON 301",-1.0723532390058
"B ECON 420",0.876911895714626
"B ECON 427",0.0569390365108502
"B ECON 490",-1.08308343602162
"B ECON 499",-0.231130829166815
"B H 201",0.687894501801317
"B H 311",1.68997844702183
"B H 402",0.46460970473467
"B H 404",-0.17559556376636
"B H 409",2.00583716835064
"B H 420",-0.505059128035962
"B H 421",1.3112710015689
"B H 430",-0.0528163670364616
"B H 444",1.71730077383477
"B H 456",0.393907478834471
"B H 474",1.08707069031933
"B H 488",0.734645777188017
"B STR 301",0.0490312482434501
"B STR 499",1.81636876209446
"BCMS 404",-0.0622270976900205
"BENG 102",0.428107619790211
"BIBHEB 101",1.41013418221459
"BIBHEB 102",0.544651161371194
"BIBHEB 103",-0.250603909900767
"BIME 435",1.32737509032491
"BIME 499",1.2299137274149
"BIO A 100",-1.50036356903458
"BIO A 101",1.80609066511922
"BIO A 201",-1.56076337883675
"BIO A 206",-0.931192818035066
"BIO A 208",-1.80347468405192
"BIO A 269",-1.22143957846692
"BIO A 270",-0.536069009812509
"BIO A 300",1.12080036967835
"BIO A 344",-0.887089271271535
"BIO A 348",0.38520705762025
"BIO A 351",0.534777087861045
"BIO A 355",-0.669959025343692
"BIO A 370",-1.24791417943632
"BIO A 388",0.887962200993185
"BIO A 389",1.71254843288549
"BIO A 409",-0.67852284312294
"BIO A 413",-0.424016790965601
"BIO A 420",-0.313514193462103
"BIO A 423",-0.696675695375911
"BIO A 450",-1.65745512364725
"BIO A 469",-1.24227947480353
"BIO A 470",-1.15245407192472
"BIO A 473",0.247653633697949
"BIO A 482",-1.72187993391894
"BIO A 483",-1.84063904519296
"BIO A 484",-0.654670756289645
"BIO A 487",0.763834063012654
"BIO A 499",0.656125969621235
"BIOC 405",-0.727461573619918
"BIOC 406",0.173337510921328
"BIOC 426",2.19846947886777
"BIOC 440",-0.77084103975402
"BIOC 441",-0.40794490396903
"BIOC 442",1.51847363285696
"BIOC 450",0.448966214248882
"BIOC 451",1.67976345958381
"BIOC 499",1.36226173503901
"BIOEN 215",1.63698276868614
"BIOEN 217",-2.88392059000059
"BIOEN 299",1.83930089516999
"BIOEN 315",2.545938946512
"BIOEN 316",2.55729654784094
"BIOEN 317",2.54368738787181
"BIOEN 325",2.34210212636147
"BIOEN 326",2.3333789702103
"BIOEN 327",2.33164494040635
"BIOEN 335",1.99244744751939
"BIOEN 345",2.79549783059891
"BIOEN 400",2.7288969361568
"BIOEN 401",1.72398395467007
"BIOEN 402",3.6727212562619
"BIOEN 420",0.705606847335959
"BIOEN 423",-0.920788892143379
"BIOEN 424",0.0702870851922102
"BIOEN 436",1.41090496285496
"BIOEN 437",-0.203868602941505
"BIOEN 440",1.29097242816077
"BIOEN 447",-0.257356806196594
"BIOEN 451",0.0141703144907437
"BIOEN 454",-0.660597113531026
"BIOEN 455",0.934374465532275
"BIOEN 460",1.26518468885555
"BIOEN 463",0.597035478853459
"BIOEN 466",0.826358298253851
"BIOEN 467",0.289211804920363
"BIOEN 470",0.245893203754576
"BIOEN 474",0.732269880606097
"BIOEN 475",-0.246561647065794
"BIOEN 481",0.997290866702811
"BIOEN 482",-0.0678869961297304
"BIOEN 483",-0.46182482389216
"BIOEN 485",0.917594818931365
"BIOEN 487",1.08378824978072
"BIOEN 488",-1.03849402497743
"BIOEN 490",1.52591528866237
"BIOEN 492",-0.514301769775646
"BIOEN 498",1.18356822015759
"BIOEN 499",2.12947268327675
"BIOL 100",4.75517932118106
"BIOL 103",-0.34849480061518
"BIOL 105",-0.51121524945067
"BIOL 106",0.105882982705797
"BIOL 107",-1.78695216413564
"BIOL 108",-1.50036356903458
"BIOL 110",1.23691919888152
"BIOL 113",-1.74464752826485
"BIOL 114",-0.723908398778772
"BIOL 118",-2.02461112010779
"BIOL 119",1.77278489949103
"BIOL 130",0.208238445661463
"BIOL 180",-1.69496591921907
"BIOL 200",-1.07710879180603
"BIOL 220",-0.66314437663998
"BIOL 240",-0.440229523214194
"BIOL 250",-1.29870770300432
"BIOL 270",-1.21050620812773
"BIOL 280",1.21250250362862
"BIOL 293",1.11880338000158
"BIOL 300",-0.568474932496378
"BIOL 302",1.79691556667314
"BIOL 305",-0.586946341901965
"BIOL 310",1.47376651871383
"BIOL 311",-0.0390634345021112
"BIOL 313",1.82777879913355
"BIOL 315",1.77079547325844
"BIOL 317",-1.90194797444634
"BIOL 331",-1.36040171180792
"BIOL 340",-0.402859850358366
"BIOL 350",-2.06020884637294
"BIOL 354",0.576056738728056
"BIOL 355",-1.40458363144256
"BIOL 356",0.33816207505647
"BIOL 359",0.693203199662298
"BIOL 382",0.150749810083961
"BIOL 385",-0.669959025343692
"BIOL 396",1.87674512324922
"BIOL 399",1.98521552653516
"BIOL 400",1.85413249440189
"BIOL 401",-0.133431532462446
"BIOL 402",0.0860084285185101
"BIOL 403",-0.213143280267714
"BIOL 404",-0.358397470920379
"BIOL 405",-0.980290805114646
"BIOL 410",2.31279741979533
"BIOL 411",0.571399660957765
"BIOL 414",-0.245215790673811
"BIOL 415",1.1121586136503
"BIOL 416",0.629165885728371
"BIOL 418",-0.67337843752463
"BIOL 419",-1.41132243548156
"BIOL 421",0.689073850556126
"BIOL 422",0.735834098024066
"BIOL 423",0.278109240513119
"BIOL 424",0.784783726204834
"BIOL 425",0.688484150511314
"BIOL 427",2.57115151927764
"BIOL 428",1.64416902154265
"BIOL 431",2.05347753762223
"BIOL 433",1.02603718175353
"BIOL 434",0.669052039299013
"BIOL 438",-0.992351594934306
"BIOL 440",1.6918443285939
"BIOL 441",0.640877042495383
"BIOL 443",0.536519182143119
"BIOL 446",-2.45022000528143
"BIOL 449",-0.207839177838929
"BIOL 450",1.21736310770804
"BIOL 451",1.42561763114868
"BIOL 452",0.0526829045248247
"BIOL 453",0.861006866474886
"BIOL 454",1.19110899117044
"BIOL 455",0.983971976592937
"BIOL 457",2.18661219227047
"BIOL 459",1.20350507842704
"BIOL 460",0.376503610611021
"BIOL 461",2.02938016498081
"BIOL 462",-0.918719095774587
"BIOL 464",0.623900884663429
"BIOL 465",0.916355152735193
"BIOL 466",0.523747391851733
"BIOL 467",-0.511986348077917
"BIOL 468",1.98042170894047
"BIOL 469",2.17635957568351
"BIOL 470",0.657300166092227
"BIOL 472",1.02218760221159
"BIOL 473",1.36076330774081
"BIOL 474",1.04665883269452
"BIOL 476",0.0781548592437336
"BIOL 480",-0.130215139690218
"BIOL 481",1.58943213595906
"BIOL 482",-0.479897571655373
"BIOL 483",0.612211427440005
"BIOL 485",0.53187395019684
"BIOL 486",0.503443476207756
"BIOL 489",0.262309152249578
"BIOL 492",2.28281090499978
"BIOL 493",0.370699429077384
"BIOL 497",0.921316492479689
"BIOL 499",1.92906393048423
"BIOST 111",-0.510444504111817
"BIOST 302",2.02437881452765
"BIOST 310",0.191699590253251
"BIOST 311",-0.505827417263578
"BIOST 401",-0.322552657515965
"BIOST 425",0.83544822049248
"BSE 101",-0.658054299245192
"BSE 150",0.188741703135879
"BSE 190",0.07573553497057
"BSE 201",1.35105415555781
"BSE 202",1.11415013661177
"BSE 211",1.13214816214218
"BSE 231",-0.441710569014912
"BSE 309",0.104680902059958
"BSE 391",0.381145850491842
"BSE 392",1.03761785675445
"BSE 406",1.33031821518936
"BSE 422",0.890422295691769
"BSE 426",1.09628425317339
"BSE 499",1.20626947851432
"C ENV 110",0.684947023525929
"C ENV 420",-0.308663286693392
"C LIT 200",-0.492813490751923
"C LIT 210",-1.80906769880081
"C LIT 230",-0.201885705779344
"C LIT 240",0.0484223181660663
"C LIT 250",-1.41982015159516
"C LIT 251",-0.981381922678978
"C LIT 252",-0.0969791109183769
"C LIT 266",1.0824764569283
"C LIT 270",-0.0173003281224302
"C LIT 271",-0.0918994368479691
"C LIT 272",-0.190021324947456
"C LIT 301",-0.167109055703215
"C LIT 302",0.0986658458060985
"C LIT 303",-0.285941107554248
"C LIT 313",-0.719479777793764
"C LIT 315",-0.503523594406051
"C LIT 318",-0.0421840248038077
"C LIT 320",1.06548364701598
"C LIT 321",-1.45824085139945
"C LIT 334",-0.392730394575419
"C LIT 357",1.25170918541976
"C LIT 360",-0.19990439231174
"C LIT 361",-1.20238604255292
"C LIT 362",-1.47812262728552
"C LIT 371",0.178081480759905
"C LIT 396",0.219437837703984
"C LIT 400",1.1221326159639
"C LIT 423",1.56709762670602
"C LIT 424",0.626240511249218
"C LIT 474",0.411880517803893
"C LIT 496",1.08116533714623
"C MED 499",0.726927703973322
"CEE 100",1.63877577085975
"CEE 102",-2.10657532090416
"CEE 103",-1.0999952154093
"CEE 220",0.796795552617428
"CEE 291",-0.618778534097453
"CEE 298",-0.416694230209823
"CEE 307",2.23809673952105
"CEE 317",1.72781876809739
"CEE 327",1.58856662727161
"CEE 337",2.96841746170277
"CEE 347",2.0716090150288
"CEE 348",0.211187436117076
"CEE 350",1.4753699170866
"CEE 356",0.833022332606444
"CEE 357",1.23762105846896
"CEE 367",1.1801491260419
"CEE 377",1.71444724924368
"CEE 378",1.02796395188033
"CEE 405",0.143597538670859
"CEE 410",1.02860650351546
"CEE 416",1.96028649005104
"CEE 420",0.949360796110119
"CEE 424",1.24817798128512
"CEE 429",-0.523595638714824
"CEE 432",-0.668252352950703
"CEE 433",-0.508904070874522
"CEE 434",0.926285021662709
"CEE 436",2.40581980153446
"CEE 440",2.17927742853772
"CEE 451",2.18220441777093
"CEE 452",-1.18237494794797
"CEE 453",-0.67594833676271
"CEE 454",-0.102067527024755
"CEE 455",-0.249255704256951
"CEE 456",2.26658301387645
"CEE 457",1.66321710055664
"CEE 462",0.816683535775125
"CEE 463",1.04665883269452
"CEE 465",-1.02138767853409
"CEE 473",1.09298982197588
"CEE 474",-0.971599504869337
"CEE 475",1.44439104055544
"CEE 476",-0.516620393034465
"CEE 477",0.86283873470591
"CEE 478",-0.117386352539064
"CEE 480",0.314294846146224
"CEE 481",-0.404311328183218
"CEE 483",0.137629911799976
"CEE 490",0.305551434420544
"CEE 498",1.26305091857799
"CEE 499",0.775794493511378
"CEP 200",0.537099916250941
"CEP 300",2.57348532394348
"CEP 301",1.23481505713046
"CEP 302",0.74832677309257
"CEP 303",2.00216834250798
"CEP 400",1.07985488835145
"CEP 446",1.2118090422305
"CEP 461",2.45654211199763
"CEP 473",-0.4469037889898
"CEP 490",0.329435168612448
"CEP 491",-0.127002454215489
"CEP 498",1.85626693175952
"CFRM 405",-1.61300449164599
"CFRM 410",-0.748976882267675
"CFRM 415",-0.620428975699351
"CFRM 420",0.0472041816223623
"CFRM 421",0.235909944377922
"CFRM 422",0.0282749616455691
"CFRM 425",-0.0104889606651373
"CFRM 442",-0.0842960750228965
"CFRM 450",-0.47687247221596
"CFRM 460",-0.242526410243265
"CFRM 461",-0.548637988821862
"CFRM 463",-0.168412875405048
"CHEM 110",-3.83808632382624
"CHEM 120",-1.09029798707914
"CHEM 142",-1.24509266637207
"CHEM 143",-0.390566758236293
